altitude,velocity_smooth,time,heartrate,grade_smooth,distance,lat,lng,activity_id
8.0,1.78,2824,147,-2.0,5332.4,41.31894,2.101357,18545713431
8.0,1.78,2825,147,-1.9,5332.4,41.318935,2.101338,18545713431
8.0,1.74,2826,147,0.0,5336.2,41.318929,2.101319,18545713431
8.0,1.55,2827,147,0.0,5337.7,41.318918,2.101289,18545713431
8.0,1.36,2828,147,-2.3,5339.2,41.318914,2.101277,18545713431
8.0,1.66,2829,147,-2.0,5340.7,41.318909,2.101265,18545713431
8.0,2.07,2830,147,-2.0,5342.8,41.318897,2.101238,18545713431
7.8,1.72,2831,147,-1.9,5344.8,41.318893,2.101229,18545713431
7.8,1.733,2832,147,-1.6,5346.4,41.31888,2.1012,18545713431
7.8,1.747,2833,147,-1.9,5347.9,41.318875,2.101188,18545713431
7.8,1.76,2834,147,0.0,5349.5,41.31887,2.101176,18545713431
7.8,1.35,2835,147,0.0,5349.5,41.318864,2.101157,18545713431
7.8,1.72,2836,147,0.0,5353.4,41.318858,2.101138,18545713431
7.8,1.747,2837,147,0.0,5355.1,41.31885,2.101104,18545713431
7.8,1.773,2838,147,0.0,5356.8,41.318846,2.101091,18545713431
7.8,1.8,2839,147,0.0,5358.5,41.318843,2.101077,18545713431
7.8,2.27,2840,147,0.0,5360.9,41.318834,2.101047,18545713431
7.8,1.96,2841,147,0.0,5363.2,41.318831,2.101038,18545713431
7.8,1.9,2842,147,0.0,5364.6,41.318823,2.101003,18545713431
7.8,1.84,2843,149,0.0,5366.0,41.318819,2.10099,18545713431
7.8,1.78,2844,149,0.0,5367.4,41.318816,2.100976,18545713431
7.8,1.83,2845,149,0.0,5370.0,41.318808,2.100945,18545713431
7.8,1.88,2846,149,0.0,5372.6,41.318805,2.100935,18545713431
7.8,1.907,2847,149,0.0,5374.1,41.318794,2.100902,18545713431
7.8,1.933,2848,149,0.0,5375.7,41.31879,2.10089,18545713431
7.8,1.96,2849,149,-1.8,5377.2,41.318786,2.100877,18545713431
7.8,1.72,2850,150,-1.7,5378.6,41.318777,2.100843,18545713431
7.8,1.48,2851,150,-2.0,5380.0,41.318773,2.10083,18545713431
7.8,1.453,2852,150,-2.0,5381.4,41.31877,2.100816,18545713431
7.6,1.597,2853,150,-2.0,5383.7,41.318763,2.100786,18545713431
7.6,1.74,2854,150,-2.0,5385.9,41.31876,2.100777,18545713431
7.6,1.74,2855,150,-1.8,5387.3,41.31875,2.100744,18545713431
7.6,1.74,2856,150,0.0,5388.7,41.318747,2.10073,18545713431
7.6,1.74,2857,150,0.0,5390.1,41.318743,2.100717,18545713431
7.6,1.77,2858,150,-1.8,5392.5,41.318735,2.100687,18545713431
7.6,1.8,2859,150,-1.8,5394.9,41.318732,2.100677,18545713431
7.6,1.853,2860,150,-1.7,5396.6,41.318724,2.100643,18545713431
7.4,1.907,2861,150,-1.7,5398.2,41.31872,2.10063,18545713431
7.4,1.96,2862,150,-3.7,5399.9,41.318717,2.100616,18545713431
7.4,1.9,2863,150,-3.7,5402.0,41.318711,2.100585,18545713431
7.4,1.84,2864,149,-1.9,5404.1,41.318709,2.100575,18545713431
7.2,1.833,2865,149,-1.7,5405.7,41.318705,2.10054,18545713431
7.2,1.827,2866,149,-1.7,5407.4,41.318703,2.100525,18545713431
7.2,1.82,2867,149,0.0,5409.0,41.318702,2.100511,18545713431
7.2,1.91,2868,149,0.0,5411.6,41.318696,2.100479,18545713431
7.2,2.0,2869,150,0.0,5414.1,41.318693,2.100469,18545713431
7.2,1.673,2870,150,-1.9,5414.1,41.318685,2.100451,18545713431
7.2,1.347,2871,150,-1.8,5414.1,41.318673,2.100435,18545713431
7.2,1.78,2872,150,-1.8,5417.9,41.318659,2.100423,18545713431
7.0,1.597,2873,150,-1.8,5419.5,41.318634,2.100407,18545713431
7.0,1.413,2874,150,-2.0,5421.2,41.318623,2.100402,18545713431
7.0,1.74,2875,150,-1.8,5422.8,41.318613,2.100396,18545713431
7.0,2.23,2876,150,0.0,5425.3,41.318591,2.10038,18545713431
7.0,1.96,2877,150,0.0,5427.7,41.318584,2.100374,18545713431
7.0,1.92,2878,150,0.0,5429.1,41.318561,2.100353,18545713431
7.0,1.88,2879,149,0.0,5430.6,41.318553,2.100344,18545713431
7.0,1.84,2880,149,0.0,5432.0,41.318544,2.100336,18545713431
7.0,1.88,2881,149,0.0,5434.7,41.318524,2.100318,18545713431
7.0,1.92,2882,149,0.0,5437.3,41.318516,2.100313,18545713431
7.0,1.633,2883,149,0.0,5437.3,41.318502,2.100306,18545713431
7.0,2.0,2885,149,0.0,5442.0,41.318471,2.10031,18545713431
7.0,1.47,2886,150,0.0,5442.0,41.318456,2.100322,18545713431
7.0,1.7,2887,150,0.0,5445.8,41.318456,2.100322,18545713431
7.0,1.7,2888,150,0.0,5445.8,41.318432,2.100354,18545713431
7.0,1.76,2890,150,0.0,5450.8,41.318421,2.100371,18545713431
7.0,2.21,2891,150,0.0,5453.1,41.318406,2.100396,18545713431
7.0,1.9,2892,150,0.0,5455.3,41.3184,2.100404,18545713431
7.0,2.18,2893,150,0.0,5456.7,41.318378,2.100434,18545713431
7.0,2.05,2894,150,0.0,5458.1,41.318367,2.100449,18545713431
7.0,1.74,2895,150,0.0,5459.5,41.318356,2.100464,18545713431
7.0,1.61,2896,150,-1.7,5461.1,41.318337,2.100489,18545713431
7.0,1.48,2897,150,-1.9,5462.7,41.31833,2.100498,18545713431
7.0,1.52,2898,150,-1.9,5464.3,41.318322,2.100508,18545713431
7.0,1.66,2899,154,-1.9,5466.4,41.318305,2.100529,18545713431
6.8,1.8,2900,154,-2.0,5468.5,41.318299,2.100536,18545713431
6.8,1.767,2901,155,-3.3,5469.9,41.318281,2.100559,18545713431
6.8,1.733,2902,155,-3.9,5471.4,41.318274,2.100567,18545713431
6.8,1.7,2903,155,-1.8,5472.8,41.318266,2.100576,18545713431
6.8,1.28,2904,155,-1.7,5472.8,41.318255,2.100588,18545713431
6.6,1.62,2905,155,-2.0,5476.6,41.318243,2.1006,18545713431
6.6,1.653,2906,155,0.0,5478.2,41.318223,2.100622,18545713431
6.6,1.687,2907,155,2.2,5479.8,41.318216,2.10063,18545713431
6.6,1.72,2908,155,2.2,5481.4,41.318208,2.100639,18545713431
6.8,2.17,2909,155,1.5,5483.7,41.318192,2.100661,18545713431
6.8,1.86,2910,155,1.6,5485.9,41.318187,2.100668,18545713431
6.8,1.54,2911,155,1.9,5485.9,41.318176,2.100682,18545713431
6.8,1.22,2912,152,1.9,5485.9,41.318166,2.100697,18545713431
6.8,1.66,2913,152,1.8,5489.7,41.318155,2.100711,18545713431
6.8,1.67,2914,152,1.8,5492.0,41.318138,2.100731,18545713431
7.0,1.68,2915,152,2.3,5494.3,41.318132,2.100737,18545713431
7.0,1.953,2916,150,1.9,5495.7,41.318112,2.100758,18545713431
7.0,2.227,2917,150,1.8,5497.0,41.318103,2.100767,18545713431
7.0,1.74,2918,150,0.0,5498.4,41.318095,2.100775,18545713431
7.0,1.607,2919,150,0.0,5500.0,41.318074,2.100797,18545713431
7.0,1.473,2920,150,0.0,5501.7,41.318066,2.100805,18545713431
7.0,1.527,2921,150,0.0,5503.3,41.318057,2.100814,18545713431
7.0,1.723,2922,150,0.0,5505.7,41.318039,2.100834,18545713431
7.0,1.92,2923,150,0.0,5508.0,41.318033,2.100841,18545713431
7.0,1.867,2924,150,0.0,5509.4,41.318013,2.100864,18545713431
7.0,1.813,2925,150,0.0,5510.7,41.318005,2.100873,18545713431
7.0,1.76,2926,149,0.0,5512.1,41.317997,2.100882,18545713431
7.0,1.8,2927,149,0.0,5514.7,41.317978,2.100902,18545713431
7.0,1.84,2928,149,0.0,5517.2,41.317972,2.100908,18545713431
7.0,1.84,2929,149,0.0,5518.6,41.317951,2.10093,18545713431
7.0,1.84,2930,149,0.0,5519.9,41.317944,2.10094,18545713431
7.0,1.84,2931,149,-2.2,5521.3,41.317936,2.100949,18545713431
7.0,1.81,2932,149,-1.6,5523.7,41.317919,2.10097,18545713431
7.0,1.78,2933,149,-2.0,5526.1,41.317913,2.100976,18545713431
6.8,1.507,2934,148,-3.7,5526.1,41.317901,2.100989,18545713431
6.8,1.233,2935,148,-3.7,5526.1,41.317889,2.101002,18545713431
6.8,1.74,2936,148,-3.6,5530.0,41.317878,2.101016,18545713431
6.6,1.71,2937,149,-1.8,5532.3,41.317862,2.101039,18545713431
6.6,1.68,2938,149,-4.6,5534.5,41.317857,2.101046,18545713431
6.6,1.96,2939,149,-3.9,5535.9,41.317838,2.101069,18545713431
6.6,2.24,2940,149,0.0,5537.3,41.317829,2.101078,18545713431
6.4,1.74,2941,149,0.0,5538.7,41.317821,2.101087,18545713431
6.4,1.597,2942,149,0.0,5540.2,41.3178,2.101108,18545713431
6.6,1.453,2943,149,0.0,5541.8,41.317792,2.101116,18545713431
6.6,1.48,2944,149,2.1,5543.3,41.317784,2.101125,18545713431
6.6,1.69,2945,147,3.0,5545.8,41.317766,2.101146,18545713431
6.6,1.9,2946,147,1.9,5548.2,41.31776,2.101152,18545713431
6.6,1.593,2947,147,1.8,5548.2,41.317748,2.101165,18545713431
6.6,1.287,2948,147,1.8,5548.2,41.317735,2.101178,18545713431
6.8,1.78,2949,146,0.0,5552.2,41.317723,2.101191,18545713431
6.8,1.78,2950,146,0.0,5554.7,41.317706,2.101213,18545713431
6.8,1.78,2951,146,-2.1,5557.1,41.3177,2.10122,18545713431
6.6,2.093,2952,146,-1.7,5558.7,41.317681,2.101245,18545713431
6.6,2.407,2953,147,-1.8,5560.2,41.317674,2.101254,18545713431
6.6,1.92,2954,147,-1.9,5561.8,41.317666,2.101264,18545713431
6.6,1.84,2955,147,0.0,5563.9,41.317649,2.101285,18545713431
6.6,1.76,2956,147,0.0,5565.9,41.317643,2.101292,18545713431
6.6,1.76,2957,149,0.0,5567.5,41.317624,2.101315,18545713431
6.6,1.76,2958,149,0.0,5569.0,41.317616,2.101323,18545713431
6.6,1.76,2959,149,0.0,5570.6,41.317608,2.101332,18545713431
6.6,1.35,2960,149,2.0,5570.6,41.317596,2.101344,18545713431
6.6,1.72,2961,150,2.0,5574.5,41.317584,2.101357,18545713431
6.6,1.713,2962,150,1.8,5576.0,41.317565,2.101379,18545713431
6.8,1.707,2963,150,1.8,5577.6,41.317558,2.101387,18545713431
6.8,1.7,2964,150,4.5,5579.1,41.31755,2.101396,18545713431
6.8,1.987,2965,150,3.1,5580.5,41.317531,2.101417,18545713431
6.8,1.493,2966,150,1.7,5582.0,41.317523,2.101425,18545713431
7.0,1.473,2967,150,1.7,5583.4,41.317515,2.101433,18545713431
7.0,1.167,2968,150,2.0,5583.4,41.317503,2.101446,18545713431
7.0,1.66,2969,150,2.0,5587.4,41.31749,2.101458,18545713431
7.0,1.693,2970,150,0.0,5589.0,41.317467,2.101476,18545713431
7.0,1.727,2971,150,0.0,5590.6,41.317458,2.101484,18545713431
7.0,1.76,2972,150,0.0,5592.2,41.317449,2.101491,18545713431
7.0,2.23,2973,150,1.9,5594.5,41.317429,2.101508,18545713431
7.0,1.9,2974,150,1.9,5596.9,41.317422,2.101514,18545713431
7.0,1.86,2975,149,1.7,5598.3,41.317399,2.101535,18545713431
7.2,1.82,2976,149,1.7,5599.7,41.31739,2.101544,18545713431
7.2,1.78,2977,149,1.8,5601.1,41.31738,2.101552,18545713431
7.2,1.83,2978,149,1.7,5603.7,41.317358,2.101568,18545713431
7.2,1.88,2979,149,0.0,5606.3,41.31735,2.101574,18545713431
7.2,1.947,2980,149,0.0,5608.0,41.317327,2.101594,18545713431
7.2,2.013,2981,149,0.0,5609.8,41.317318,2.101603,18545713431
7.2,2.08,2982,149,0.0,5611.5,41.317309,2.101611,18545713431
7.2,2.0,2983,149,0.0,5613.7,41.317289,2.101631,18545713431
7.2,1.92,2984,147,0.0,5615.9,41.317282,2.101638,18545713431
7.2,1.907,2985,147,0.0,5617.6,41.317261,2.101662,18545713431
7.2,1.893,2986,147,0.0,5619.2,41.317254,2.101672,18545713431
7.2,1.88,2987,146,0.0,5620.9,41.317246,2.101682,18545713431
7.2,1.773,2988,146,0.0,5622.6,41.317225,2.101704,18545713431
7.2,1.667,2989,146,0.0,5624.2,41.317217,2.101711,18545713431
7.2,1.667,2990,146,0.0,5625.9,41.317208,2.101718,18545713431
7.2,1.743,2991,146,0.0,5628.0,41.317184,2.101718,18545713431
7.2,1.82,2992,146,0.0,5630.0,41.317176,2.101716,18545713431
7.2,1.833,2993,146,0.0,5631.7,41.317151,2.101694,18545713431
7.2,1.847,2994,146,0.0,5633.5,41.317141,2.101683,18545713431
7.2,1.86,2995,147,-1.9,5635.2,41.317132,2.101673,18545713431
7.2,1.98,2996,147,-2.0,5637.9,41.317112,2.101649,18545713431
7.2,2.1,2997,147,-2.0,5640.5,41.317105,2.101641,18545713431
7.0,2.067,2998,147,-2.0,5642.1,41.317082,2.101615,18545713431
7.0,2.033,2999,147,-3.8,5643.6,41.317073,2.101604,18545713431
7.0,2.0,3000,148,-1.9,5645.2,41.317064,2.101594,18545713431
7.0,2.04,3001,148,-2.0,5648.0,41.317045,2.101569,18545713431
6.8,2.08,3002,148,-2.0,5650.9,41.317038,2.101561,18545713431
6.8,2.06,3003,148,-1.6,5652.4,41.317016,2.101534,18545713431
6.8,2.04,3004,147,0.0,5653.8,41.317007,2.101523,18545713431
6.8,2.02,3005,147,0.0,5655.3,41.316998,2.101513,18545713431
6.8,1.9,3007,147,0.0,5660.4,41.316984,2.101499,18545713431
6.8,1.96,3008,147,0.0,5662.2,41.316961,2.101475,18545713431
6.8,2.02,3009,147,0.0,5663.9,41.316951,2.101466,18545713431
6.8,2.08,3010,147,0.0,5665.7,41.316942,2.101456,18545713431
6.8,2.0,3011,148,0.0,5667.3,41.316919,2.101431,18545713431
6.8,1.7,3012,148,0.0,5668.9,41.316909,2.10142,18545713431
6.8,1.667,3013,148,0.0,5670.5,41.3169,2.10141,18545713431
6.8,1.823,3014,148,0.0,5673.1,41.316879,2.101386,18545713431
6.8,1.98,3015,148,0.0,5675.6,41.316872,2.101379,18545713431
6.8,2.06,3016,148,0.0,5677.6,41.316847,2.101353,18545713431
6.8,2.14,3017,148,0.0,5679.6,41.316837,2.101342,18545713431
6.8,2.22,3018,148,-1.8,5681.6,41.316827,2.101332,18545713431
6.8,2.23,3019,148,-1.8,5684.2,41.316803,2.101309,18545713431
6.8,2.24,3020,150,-1.8,5686.8,41.316795,2.101302,18545713431
6.6,2.227,3021,150,-1.8,5688.7,41.31677,2.101279,18545713431
6.6,2.213,3022,151,-1.8,5690.7,41.316759,2.10127,18545713431
6.6,2.2,3023,151,0.0,5692.6,41.316749,2.101261,18545713431
6.6,2.2,3024,151,0.0,5695.2,41.316727,2.10124,18545713431
6.6,2.2,3025,151,0.0,5697.8,41.31672,2.101234,18545713431
6.6,2.12,3026,151,0.0,5699.3,41.316697,2.101209,18545713431
6.6,2.04,3027,151,0.0,5700.9,41.316689,2.101199,18545713431
6.6,1.96,3028,152,0.0,5702.4,41.31668,2.101188,18545713431
6.6,1.93,3029,152,1.5,5704.9,41.316663,2.101163,18545713431
6.6,1.9,3030,152,1.9,5707.3,41.316657,2.101155,18545713431
6.6,1.593,3031,152,1.9,5707.3,41.316645,2.10114,18545713431
6.6,1.287,3032,152,1.8,5707.3,41.316633,2.101127,18545713431
6.8,1.78,3033,152,1.8,5711.3,41.31662,2.101115,18545713431
6.8,1.617,3034,152,1.8,5712.9,41.3166,2.101092,18545713431
6.8,1.453,3035,152,0.0,5714.6,41.316592,2.101082,18545713431
6.8,1.78,3036,152,0.0,5716.2,41.316585,2.101072,18545713431
6.8,2.2,3037,152,1.9,5718.3,41.316569,2.101047,18545713431
6.8,1.82,3038,153,1.9,5720.4,41.316564,2.101039,18545713431
6.8,1.807,3039,153,1.8,5722.0,41.316546,2.101013,18545713431
7.0,1.793,3040,153,1.7,5723.5,41.316538,2.101002,18545713431
7.0,1.78,3041,153,1.8,5725.1,41.316531,2.100992,18545713431
7.0,1.83,3042,153,1.8,5727.5,41.316516,2.100968,18545713431
7.0,1.88,3043,153,0.0,5729.8,41.31651,2.10096,18545713431
7.0,1.867,3044,153,0.0,5731.3,41.316493,2.100932,18545713431
7.0,1.853,3045,153,0.0,5732.8,41.316486,2.100921,18545713431
7.0,1.84,3046,153,0.0,5734.3,41.316479,2.100909,18545713431
7.0,1.89,3047,154,0.0,5736.9,41.316464,2.100882,18545713431
7.0,1.94,3048,154,0.0,5739.5,41.316459,2.100874,18545713431
7.0,1.913,3049,154,0.0,5740.9,41.316444,2.100844,18545713431
7.0,1.887,3050,154,0.0,5742.2,41.316437,2.100832,18545713431
7.0,1.86,3051,154,0.0,5743.6,41.316431,2.10082,18545713431
7.0,1.84,3052,154,0.0,5746.1,41.316417,2.100792,18545713431
7.0,1.82,3053,154,0.0,5748.6,41.316412,2.100783,18545713431
7.0,1.873,3054,154,0.0,5750.2,41.316396,2.100754,18545713431
7.0,1.927,3055,154,0.0,5751.9,41.31639,2.100743,18545713431
7.0,1.98,3056,154,0.0,5753.5,41.316383,2.100731,18545713431
7.0,1.78,3057,154,0.0,5755.0,41.316365,2.100701,18545713431
7.0,1.58,3058,154,0.0,5756.5,41.316359,2.10069,18545713431
7.0,1.553,3059,154,0.0,5758.0,41.316352,2.100678,18545713431
7.0,1.747,3060,154,0.0,5760.6,41.316336,2.100651,18545713431
7.0,1.94,3061,154,0.0,5763.2,41.316331,2.100642,18545713431
7.0,1.92,3062,153,0.0,5764.6,41.316314,2.100613,18545713431
7.0,1.9,3063,153,0.0,5766.0,41.316308,2.100601,18545713431
7.0,1.88,3064,153,0.0,5767.4,41.316301,2.10059,18545713431
7.0,1.86,3065,154,0.0,5769.9,41.316287,2.100563,18545713431
7.0,1.84,3066,154,0.0,5772.4,41.316282,2.100554,18545713431
7.0,1.88,3067,154,0.0,5774.0,41.316258,2.100507,18545713431
7.0,1.92,3068,154,0.0,5775.6,41.316252,2.100496,18545713431
7.0,1.96,3069,154,0.0,5777.2,41.316246,2.100484,18545713431
7.0,1.46,3070,152,0.0,5777.2,41.316237,2.100467,18545713431
7.0,1.76,3071,152,0.0,5781.2,41.316228,2.10045,18545713431
7.0,1.767,3072,152,0.0,5782.8,41.316213,2.100421,18545713431
7.0,1.773,3073,152,0.0,5784.5,41.316208,2.100409,18545713431
7.0,1.78,3074,152,0.0,5786.1,41.316202,2.100397,18545713431
7.0,2.19,3075,152,0.0,5788.2,41.31619,2.10037,18545713431
7.0,1.8,3076,152,0.0,5790.2,41.316185,2.100361,18545713431
7.0,1.793,3077,152,0.0,5791.8,41.316171,2.100332,18545713431
7.0,1.787,3078,152,0.0,5793.4,41.316164,2.10032,18545713431
7.0,1.78,3079,152,0.0,5795.0,41.316158,2.100309,18545713431
7.0,1.69,3080,152,0.0,5796.6,41.316144,2.100279,18545713431
7.0,1.6,3081,150,0.0,5798.2,41.316138,2.100267,18545713431
7.0,1.6,3082,150,0.0,5799.8,41.316133,2.100255,18545713431
7.0,1.7,3083,150,0.0,5801.9,41.316122,2.100226,18545713431
7.0,1.8,3084,150,0.0,5804.0,41.316118,2.100217,18545713431
7.0,1.807,3085,150,0.0,5805.6,41.316106,2.100186,18545713431
7.0,1.813,3086,150,0.0,5807.3,41.316101,2.100173,18545713431
7.0,1.82,3087,150,0.0,5808.9,41.316096,2.100161,18545713431
7.0,1.82,3088,150,1.9,5811.0,41.316086,2.100132,18545713431
7.0,1.82,3089,150,1.9,5813.1,41.316083,2.100123,18545713431
7.0,1.807,3090,150,1.8,5814.7,41.316072,2.100091,18545713431
7.2,1.793,3091,149,1.8,5816.2,41.316068,2.100079,18545713431
7.2,1.78,3092,149,2.2,5817.8,41.316064,2.100066,18545713431
7.2,1.82,3093,149,1.5,5820.1,41.316053,2.100038,18545713431
7.2,1.86,3094,149,0.0,5822.4,41.316048,2.100029,18545713431
7.2,1.547,3095,149,0.0,5822.4,41.316039,2.100012,18545713431
7.2,1.233,3096,149,0.0,5822.4,41.316031,2.099994,18545713431
7.2,1.66,3097,146,1.7,5826.1,41.316022,2.099976,18545713431
7.2,1.547,3098,146,1.7,5827.8,41.316007,2.099944,18545713431
7.2,1.433,3099,146,1.9,5829.6,41.316001,2.099931,18545713431
7.2,1.78,3100,145,2.0,5831.3,41.315995,2.099918,18545713431
7.4,2.3,3101,145,0.0,5833.9,41.315983,2.099889,18545713431
7.4,2.08,3102,145,0.0,5836.5,41.315978,2.099879,18545713431
7.4,2.033,3103,145,0.0,5838.0,41.315962,2.099845,18545713431
7.2,1.987,3104,145,-1.6,5839.5,41.315956,2.099832,18545713431
7.2,1.94,3105,145,-1.7,5841.0,41.315949,2.099818,18545713431
7.2,1.95,3106,145,0.0,5843.7,41.315932,2.099789,18545713431
7.2,1.96,3107,146,0.0,5846.3,41.315926,2.09978,18545713431
7.2,2.027,3108,147,0.0,5848.1,41.315909,2.099744,18545713431
7.2,2.093,3109,147,-1.7,5850.0,41.315903,2.099728,18545713431
7.2,2.16,3110,147,-1.7,5851.8,41.315897,2.099713,18545713431
7.2,2.23,3111,147,-1.7,5854.8,41.315885,2.099676,18545713431
7.0,2.3,3112,147,-2.0,5857.8,41.31588,2.099664,18545713431
7.0,2.353,3113,147,0.0,5859.9,41.315865,2.099623,18545713431
7.0,2.407,3114,147,1.6,5862.0,41.31586,2.099606,18545713431
7.2,2.46,3115,147,1.9,5864.1,41.315854,2.09959,18545713431
7.2,2.47,3116,149,1.7,5867.2,41.315844,2.099551,18545713431
7.2,2.48,3117,149,0.0,5870.2,41.315841,2.099539,18545713431
7.2,2.4,3118,149,0.0,5871.9,41.315831,2.099498,18545713431
7.2,2.32,3119,149,2.2,5873.6,41.315826,2.099481,18545713431
7.2,2.24,3120,149,1.8,5875.3,41.315822,2.099465,18545713431
7.2,2.017,3121,150,1.7,5877.2,41.315809,2.099426,18545713431
7.4,1.793,3122,150,1.6,5879.2,41.315804,2.099411,18545713431
7.4,1.84,3123,150,1.9,5881.1,41.315798,2.099396,18545713431
7.4,1.97,3124,151,0.0,5883.5,41.315785,2.099363,18545713431
7.4,2.1,3125,151,-2.0,5885.8,41.315781,2.099353,18545713431
7.4,2.08,3126,151,0.0,5887.6,41.315768,2.099317,18545713431
7.4,2.06,3127,151,0.0,5889.5,41.315762,2.099303,18545713431
7.2,2.04,3128,152,0.0,5891.3,41.315757,2.099288,18545713431
7.4,2.09,3129,152,0.0,5893.9,41.315746,2.099256,18545713431
7.4,2.14,3130,152,2.0,5896.5,41.315743,2.099245,18545713431
7.4,2.087,3131,152,1.6,5898.1,41.315733,2.099208,18545713431
7.4,2.033,3132,152,0.0,5899.6,41.315728,2.099194,18545713431
7.4,1.98,3133,152,0.0,5901.2,41.315724,2.099179,18545713431
7.4,1.98,3134,152,0.0,5903.8,41.315714,2.099147,18545713431
7.4,1.98,3135,152,0.0,5906.4,41.31571,2.099137,18545713431
7.4,2.007,3136,152,0.0,5908.1,41.315698,2.099102,18545713431
7.4,2.033,3137,154,0.0,5909.8,41.315693,2.099089,18545713431
7.4,2.06,3138,154,0.0,5911.5,41.315688,2.099075,18545713431
7.4,1.98,3139,154,0.0,5913.7,41.315677,2.099043,18545713431
7.4,1.9,3140,154,0.0,5915.9,41.315673,2.099033,18545713431
7.4,1.927,3141,154,0.0,5917.7,41.315659,2.098999,18545713431
7.4,1.953,3142,154,0.0,5919.6,41.315653,2.098986,18545713431
7.4,1.98,3143,153,0.0,5921.4,41.315648,2.098972,18545713431
7.4,1.84,3144,153,1.9,5922.9,41.315635,2.098939,18545713431
7.4,1.7,3145,153,1.8,5924.4,41.315631,2.098925,18545713431
7.4,1.633,3146,153,1.8,5925.9,41.315626,2.098912,18545713431
7.6,1.737,3147,153,1.8,5928.3,41.315616,2.098882,18545713431
7.6,1.84,3148,153,1.8,5930.6,41.315612,2.098873,18545713431
7.6,1.873,3149,153,1.7,5932.3,41.315601,2.09884,18545713431
7.6,1.907,3150,154,0.0,5933.9,41.315596,2.098826,18545713431
7.6,1.94,3151,154,0.0,5935.6,41.315592,2.098813,18545713431
7.6,1.93,3152,154,0.0,5937.9,41.315581,2.098784,18545713431
7.6,1.92,3153,154,0.0,5940.2,41.315577,2.098775,18545713431
7.6,1.873,3154,154,-1.7,5941.6,41.315564,2.098743,18545713431
7.6,1.827,3155,154,-1.7,5943.1,41.315559,2.09873,18545713431
7.6,1.78,3156,154,-1.8,5944.5,41.315554,2.098717,18545713431
7.4,1.83,3157,155,-1.8,5947.1,41.315544,2.098686,18545713431
7.4,1.88,3158,155,-1.7,5949.6,41.31554,2.098676,18545713431
7.4,1.927,3159,157,0.0,5951.3,41.315529,2.098641,18545713431
7.4,1.973,3160,157,0.0,5952.9,41.315525,2.098628,18545713431
7.4,2.02,3161,157,0.0,5954.6,41.31552,2.098614,18545713431
7.4,1.94,3162,157,0.0,5956.8,41.31551,2.098584,18545713431
7.4,1.86,3163,158,0.0,5958.9,41.315506,2.098574,18545713431
7.4,1.887,3164,158,0.0,5960.7,41.315493,2.098541,18545713431
7.4,1.913,3165,158,0.0,5962.5,41.315488,2.098527,18545713431
7.4,1.94,3166,158,0.0,5964.3,41.315483,2.098514,18545713431
7.4,1.803,3167,158,0.0,5965.8,41.31547,2.098481,18545713431
7.4,1.667,3168,158,0.0,5967.2,41.315466,2.098467,18545713431
7.4,1.6,3169,158,0.0,5968.7,41.315461,2.098454,18545713431
7.4,1.71,3170,155,0.0,5971.0,41.315451,2.098424,18545713431
7.4,1.82,3171,155,0.0,5973.4,41.315447,2.098414,18545713431
7.4,1.86,3172,155,-1.7,5975.1,41.315436,2.09838,18545713431
7.4,1.9,3173,155,-1.7,5976.7,41.315431,2.098367,18545713431
7.4,1.94,3174,155,-1.8,5978.4,41.315427,2.098353,18545713431
7.2,1.93,3175,155,-1.8,5980.7,41.315417,2.098321,18545713431
7.2,1.92,3176,155,-1.8,5983.0,41.315413,2.098311,18545713431
7.2,1.92,3177,155,-1.7,5984.7,41.315402,2.098278,18545713431
7.2,1.92,3178,155,0.0,5986.3,41.315397,2.098264,18545713431
7.2,1.92,3179,155,0.0,5988.0,41.315392,2.098251,18545713431
7.2,1.89,3180,155,0.0,5990.2,41.315381,2.098222,18545713431
7.2,1.86,3181,155,0.0,5992.3,41.315377,2.098213,18545713431
7.2,1.847,3182,155,0.0,5993.9,41.315365,2.098181,18545713431
7.2,1.833,3183,155,0.0,5995.5,41.31536,2.098169,18545713431
7.2,1.82,3184,155,0.0,5997.1,41.315355,2.098156,18545713431
7.2,1.86,3185,155,1.9,5999.5,41.315346,2.098126,18545713431
7.2,1.9,3186,155,1.9,6001.8,41.315342,2.098117,18545713431
7.2,1.867,3187,155,1.9,6003.2,41.315331,2.098085,18545713431
7.4,1.833,3188,156,2.0,6004.7,41.315326,2.098071,18545713431
7.4,1.8,3189,156,1.7,6006.1,41.315322,2.098058,18545713431
7.4,1.67,3190,156,1.9,6007.8,41.315312,2.098025,18545713431
7.4,1.54,3191,156,0.0,6009.5,41.315309,2.098012,18545713431
7.4,1.593,3192,156,2.0,6011.2,41.315305,2.097999,18545713431
7.4,1.787,3193,156,1.5,6013.6,41.315295,2.097971,18545713431
7.4,1.98,3194,156,1.6,6016.0,41.315291,2.097962,18545713431
7.4,1.64,3195,156,1.9,6016.0,41.315285,2.097944,18545713431
7.6,1.3,3196,156,1.9,6016.0,41.31528,2.097926,18545713431
7.6,1.62,3197,156,1.9,6019.3,41.315275,2.097907,18545713431
7.6,1.61,3198,156,1.9,6021.7,41.315267,2.097878,18545713431
7.6,1.6,3199,156,0.0,6024.0,41.315264,2.097869,18545713431
7.6,1.873,3200,156,0.0,6025.4,41.315253,2.097837,18545713431
7.6,2.147,3201,156,0.0,6026.7,41.315248,2.097825,18545713431
